# Simulated Data
# Data set = Simulated data displayed in S4 Fig. panel c
# Spectral Region:
# LEFT = 83.44204 ppm. RIGHT = -83.44204 ppm.
#
# SIZE = 10001 ( = number of points)
#
# In the following ordering is from the 'left' to the 'right' limits!
# Lines beginning with '#' must be considered as comment lines.
#
-80.45481	3.172745
-80.43812	2.936212
-80.42143	2.77123
-80.40475	3.124921
-80.38806	2.773431
-80.37137	2.701486
-80.35468	2.852776
-80.33799	3.720193
-80.3213	2.678914
-80.30462	2.982276
-80.28793	3.190654
-80.27124	2.844682
-80.25455	2.911771
-80.23786	2.875376
-80.22117	2.898077
-80.20448	3.099997
-80.1878	3.185199
-80.17111	2.603145
-80.15442	3.189721
-80.13773	3.131354
-80.12104	3.04885
-80.10435	2.765722
-80.08767	3.066418
-80.07098	2.893071
-80.05429	2.59434
-80.0376	2.803574
-80.02091	2.874738
-80.00422	2.647781
-79.98754	2.973088
-79.97085	3.270572
-79.95416	2.605997
-79.93747	2.829354
-79.92078	3.363253
-79.90409	2.977375
-79.88741	3.043465
-79.87072	3.172943
-79.85403	2.920499
-79.83734	2.720209
-79.82065	2.818575
-79.80396	3.017553
-79.78727	3.253476
-79.77059	2.738129
-79.7539	3.023983
-79.73721	3.301231
-79.72052	3.047818
-79.70383	2.649374
-79.68714	2.462632
-79.67046	2.81984
-79.65377	2.911533
-79.63708	2.867016
-79.62039	3.10826
-79.6037	2.683411
-79.58701	2.681963
-79.57033	2.659367
-79.55364	3.063089
-79.53695	3.216364
-79.52026	3.011478
-79.50357	3.332712
-79.48688	2.561176
-79.4702	3.007913
-79.45351	2.950979
-79.43682	2.665416
-79.42013	2.924122
-79.40344	2.927849
-79.38675	2.887414
-79.37006	2.502762
-79.35338	2.999733
-79.33669	2.684947
-79.32	3.054493
-79.30331	3.512894
-79.28662	2.823244
-79.26993	2.674073
-79.25325	2.887226
-79.23656	2.965666
-79.21987	3.227251
-79.20318	3.19428
-79.18649	2.945255
-79.1698	2.978487
-79.15312	3.181174
-79.13643	2.723116
-79.11974	2.348569
-79.10305	2.947798
-79.08636	2.839458
-79.06967	2.93995
-79.05298	3.230584
-79.0363	2.231038
-79.01961	2.596674
-79.00292	3.12719
-78.98623	2.998346
-78.96954	2.893619
-78.95285	2.739583
-78.93617	3.553683
-78.91948	2.781742
-78.90279	3.151647
-78.8861	2.995782
-78.86941	2.657982
-78.85272	2.984332
-78.83604	2.928792
-78.81935	3.049251
-78.80266	3.029569
-78.78597	2.683496
-78.76928	2.477655
-78.75259	2.708745
-78.73591	2.885268
-78.71922	2.814486
-78.70253	2.689587
-78.68584	3.206472
-78.66915	2.659601
-78.65246	2.974949
-78.63577	2.772322
-78.61909	3.229251
-78.6024	2.661437
-78.58571	3.270828
-78.56902	3.073694
-78.55233	2.934191
-78.53564	2.982001
-78.51896	2.636023
-78.50227	2.81074
-78.48558	2.966866
-78.46889	2.622228
-78.4522	2.722096
-78.43551	2.644089
-78.41883	2.585328
-78.40214	2.726514
-78.38545	3.029225
-78.36876	2.912811
-78.35207	3.183106
-78.33538	2.913123
-78.31869	2.710437
-78.30201	2.848064
-78.28532	2.972632
-78.26863	2.869245
-78.25194	2.873854
-78.23525	3.528052
-78.21856	3.094993
-78.20188	2.788876
-78.18519	2.952352
-78.1685	3.143387
-78.15181	3.148161
-78.13512	3.100329
-78.11843	3.137995
-78.10175	2.912185
-78.08506	2.66383
-78.06837	2.621454
-78.05168	2.73609
-78.03499	3.06902
-78.0183	2.980704
-78.00162	2.722713
-77.98493	2.684638
-77.96824	3.039888
-77.95155	3.100008
-77.93486	3.090121
-77.91817	2.829794
-77.90148	3.06529
-77.8848	3.143663
-77.86811	2.795311
-77.85142	3.347305
-77.83473	2.877702
-77.81804	3.015506
-77.80135	2.925488
-77.78467	3.333497
-77.76798	2.928112
-77.75129	2.815366
-77.7346	3.120779
-77.71791	2.19846
-77.70122	3.521896
-77.68454	2.77173
-77.66785	2.43215
-77.65116	2.831771
-77.63447	3.075553
-77.61778	2.725966
-77.60109	2.765148
-77.58441	2.852674
-77.56772	3.101093
-77.55103	2.916881
-77.53434	2.60051
-77.51765	2.779554
-77.50096	2.971295
-77.48427	2.672156
-77.46759	3.257155
-77.4509	3.377439
-77.43421	3.040992
-77.41752	2.931762
-77.40083	3.385285
-77.38414	3.111333
-77.36746	3.267874
-77.35077	2.867591
-77.33408	2.997369
-77.31739	3.014981
-77.3007	2.771123
-77.28401	2.684511
-77.26733	3.201583
-77.25064	2.671276
-77.23395	2.781762
-77.21726	2.565198
-77.20057	2.898276
-77.18388	2.912526
-77.16719	2.404319
-77.15051	2.981121
-77.13382	2.739662
-77.11713	2.961918
-77.10044	2.866425
-77.08375	2.899564
-77.06706	3.240022
-77.05038	2.981982
-77.03369	2.94879
-77.017	2.794503
-77.00031	3.085369
-76.98362	2.893555
-76.96693	2.82071
-76.95025	3.123694
-76.93356	2.8245
-76.91687	3.060491
-76.90018	2.882161
-76.88349	2.822531
-76.8668	2.39322
-76.85012	2.974342
-76.83343	3.164294
-76.81674	3.056864
-76.80005	2.978251
-76.78336	2.937641
-76.76667	2.650085
-76.74998	3.523514
-76.7333	3.368007
-76.71661	3.018452
-76.69992	3.043865
-76.68323	3.079525
-76.66654	3.032643
-76.64985	2.486436
-76.63317	2.908815
-76.61648	3.23438
-76.59979	2.820341
-76.5831	2.876343
-76.56641	2.762176
-76.54972	2.581765
-76.53304	2.708826
-76.51635	3.104573
-76.49966	2.8942
-76.48297	2.941848
-76.46628	2.971426
-76.44959	2.84564
-76.4329	2.924996
-76.41622	3.013433
-76.39953	2.460293
-76.38284	3.161905
-76.36615	3.194506
-76.34946	2.936246
-76.33277	2.948767
-76.31609	2.955588
-76.2994	3.180016
-76.28271	2.998665
-76.26602	2.741614
-76.24933	2.750335
-76.23264	2.629722
-76.21596	2.907814
-76.19927	3.038883
-76.18258	3.059088
-76.16589	2.723765
-76.1492	2.591744
-76.13251	3.12469
-76.11583	2.99903
-76.09914	2.675503
-76.08245	2.948817
-76.06576	2.509093
-76.04907	2.798735
-76.03238	2.845684
-76.01569	2.789695
-75.99901	2.963094
-75.98232	3.184295
-75.96563	3.048447
-75.94894	3.239483
-75.93225	2.941703
-75.91556	2.9435
-75.89888	3.067476
-75.88219	3.112526
-75.8655	2.900294
-75.84881	2.744389
-75.83212	3.133038
-75.81543	2.77675
-75.79875	3.145401
-75.78206	2.998652
-75.76537	2.785541
-75.74868	2.802837
-75.73199	2.796235
-75.7153	3.316512
-75.69862	2.919193
-75.68193	2.801955
-75.66524	3.039932
-75.64855	2.894823
-75.63186	2.952658
-75.61517	2.941936
-75.59848	2.815136
-75.5818	2.980028
-75.56511	2.977539
-75.54842	3.09556
-75.53173	3.333064
-75.51504	2.396369
-75.49835	3.282889
-75.48167	3.066852
-75.46498	3.216467
-75.44829	3.111322
-75.4316	2.739319
-75.41491	3.250063
-75.39822	2.937356
-75.38154	3.606299
-75.36485	2.920145
-75.34816	3.046095
-75.33147	3.102151
-75.31478	2.850927
-75.29809	2.522182
-75.2814	3.035736
-75.26472	2.99123
-75.24803	2.770671
-75.23134	3.026358
-75.21465	3.152665
-75.19796	2.812077
-75.18127	2.498719
-75.16459	3.078137
-75.1479	3.304283
-75.13121	3.077639
-75.11452	2.862741
-75.09783	3.016673
-75.08114	2.922528
-75.06446	2.790633
-75.04777	2.807885
-75.03108	2.630855
-75.01439	2.561176
-74.9977	2.838156
-74.98101	3.086701
-74.96433	3.142704
-74.94764	2.947293
-74.93095	2.962859
-74.91426	3.064402
-74.89757	2.694416
-74.88088	3.263746
-74.86419	2.512972
-74.84751	3.150226
-74.83082	2.480393
-74.81413	2.706618
-74.79744	2.907512
-74.78075	2.750883
-74.76406	3.077651
-74.74738	3.366248
-74.73069	3.073418
-74.714	2.796078
-74.69731	2.959015
-74.68062	3.292349
-74.66393	2.870122
-74.64725	2.73504
-74.63056	3.137104
-74.61387	2.805952
-74.59718	2.994977
-74.58049	2.722507
-74.5638	3.039753
-74.54711	2.837656
-74.53043	3.280047
-74.51374	2.791308
-74.49705	3.237707
-74.48036	3.086432
-74.46367	2.698695
-74.44698	2.996356
-74.4303	2.494224
-74.41361	2.832742
-74.39692	2.571846
-74.38023	2.827685
-74.36354	2.912025
-74.34685	2.815793
-74.33017	2.783229
-74.31348	3.413927
-74.29679	3.157596
-74.2801	3.37328
-74.26341	3.143326
-74.24672	2.983518
-74.23004	2.670804
-74.21335	2.945282
-74.19666	3.097155
-74.17997	3.150071
-74.16328	2.878728
-74.14659	2.99187
-74.1299	3.282772
-74.11322	3.188731
-74.09653	2.844526
-74.07984	2.667244
-74.06315	2.879339
-74.04646	2.682577
-74.02977	3.420624
-74.01309	3.171889
-73.9964	2.924476
-73.97971	2.846428
-73.96302	2.826101
-73.94633	3.294344
-73.92964	2.815126
-73.91296	3.006116
-73.89627	2.90005
-73.87958	2.883808
-73.86289	3.004384
-73.8462	2.58774
-73.82951	2.78157
-73.81283	3.191878
-73.79614	2.649251
-73.77945	3.058766
-73.76276	3.227698
-73.74607	2.92962
-73.72938	2.81322
-73.71269	3.065612
-73.69601	3.377793
-73.67932	2.988021
-73.66263	3.058098
-73.64594	2.937655
-73.62925	2.864431
-73.61256	3.012667
-73.59588	2.995777
-73.57919	2.977238
-73.5625	2.976717
-73.54581	3.337729
-73.52912	2.824446
-73.51243	2.349225
-73.49575	2.648326
-73.47906	2.77751
-73.46237	3.262882
-73.44568	2.895369
-73.42899	2.417962
-73.4123	3.097509
-73.39561	2.808687
-73.37893	3.282305
-73.36224	2.59614
-73.34555	2.734965
-73.32886	2.899815
-73.31217	2.981079
-73.29548	3.15424
-73.2788	2.744793
-73.26211	2.508902
-73.24542	3.081558
-73.22873	2.624697
-73.21204	3.055749
-73.19535	2.974723
-73.17867	3.01403
-73.16198	2.440615
-73.14529	2.899322
-73.1286	2.902814
-73.11191	3.13508
-73.09522	3.041046
-73.07854	3.229313
-73.06185	2.923597
-73.04516	3.021464
-73.02847	2.845388
-73.01178	3.187593
-72.99509	2.747574
-72.9784	2.856922
-72.96172	3.063313
-72.94503	3.135433
-72.92834	2.938517
-72.91165	3.082817
-72.89496	2.86885
-72.87827	3.107599
-72.86159	2.860617
-72.8449	2.782934
-72.82821	2.875818
-72.81152	3.131684
-72.79483	2.859375
-72.77814	3.065929
-72.76146	3.414853
-72.74477	2.944473
-72.72808	2.602882
-72.71139	2.875107
-72.6947	3.007189
-72.67801	2.849304
-72.66132	2.77029
-72.64464	3.164566
-72.62795	2.974273
-72.61126	2.824707
-72.59457	3.116623
-72.57788	3.107358
-72.56119	2.804395
-72.54451	2.690969
-72.52782	2.849448
-72.51113	2.691237
-72.49444	3.022709
-72.47775	2.909674
-72.46106	2.751179
-72.44438	3.022877
-72.42769	2.777322
-72.411	2.970517
-72.39431	2.962433
-72.37762	3.099197
-72.36093	3.047813
-72.34425	3.124788
-72.32756	3.102914
-72.31087	2.825063
-72.29418	2.61441
-72.27749	3.056472
-72.2608	2.880673
-72.24411	3.155942
-72.22743	2.689525
-72.21074	3.108541
-72.19405	3.014107
-72.17736	3.425226
-72.16067	3.078114
-72.14398	2.923763
-72.1273	2.881826
-72.11061	3.102587
-72.09392	2.728604
-72.07723	3.088609
-72.06054	2.896234
-72.04385	3.040951
-72.02717	2.945696
-72.01048	2.751925
-71.99379	2.839558
-71.9771	3.064033
-71.96041	3.556883
-71.94372	3.215636
-71.92703	3.122051
-71.91035	2.645302
-71.89366	3.085286
-71.87697	2.953872
-71.86028	2.706861
-71.84359	3.090475
-71.8269	2.764448
-71.81022	2.859388
-71.79353	3.002408
-71.77684	3.028249
-71.76015	2.931435
-71.74346	3.161529
-71.72677	3.095821
-71.71009	3.094281
-71.6934	2.800245
-71.67671	2.578372
-71.66002	2.731871
-71.64333	2.696345
-71.62664	2.848116
-71.60996	3.010229
-71.59327	3.003886
-71.57658	3.307498
-71.55989	3.044435
-71.5432	3.067826
-71.52651	2.819871
-71.50982	2.829829
-71.49314	3.471918
-71.47645	2.568885
-71.45976	2.911035
-71.44307	2.890346
-71.42638	2.778608
-71.40969	3.338842
-71.39301	2.70255
-71.37632	3.019759
-71.35963	2.781252
-71.34294	2.855414
-71.32625	2.882922
-71.30956	2.701291
-71.29288	3.106903
-71.27619	2.770583
-71.2595	2.74691
-71.24281	2.939301
-71.22612	2.829955
-71.20943	3.006593
-71.19275	2.498103
-71.17606	3.079864
-71.15937	2.851063
-71.14268	2.977634
-71.12599	3.279515
-71.1093	2.8911
-71.09261	3.209033
-71.07593	3.283958
-71.05924	2.886918
-71.04255	3.102921
-71.02586	2.67718
-71.00917	2.850749
-70.99248	2.715139
-70.9758	2.764319
-70.95911	2.976311
-70.94242	3.077515
-70.92573	3.148534
-70.90904	2.968866
-70.89235	3.031272
-70.87567	3.22948
-70.85898	3.076974
-70.84229	3.216697
-70.8256	3.001277
-70.80891	2.938793
-70.79222	3.09435
-70.77553	3.219651
-70.75885	2.586276
-70.74216	3.283592
-70.72547	2.602939
-70.70878	2.981382
-70.69209	2.840523
-70.6754	2.637375
-70.65872	2.832955
-70.64203	3.338738
-70.62534	3.018868
-70.60865	3.130232
-70.59196	2.866252
-70.57527	2.730493
-70.55859	3.192558
-70.5419	3.246723
-70.52521	3.482267
-70.50852	2.601791
-70.49183	2.878677
-70.47514	2.692368
-70.45846	2.895386
-70.44177	2.81672
-70.42508	3.161111
-70.40839	2.977189
-70.3917	3.1141
-70.37501	2.778063
-70.35832	2.83108
-70.34164	2.603403
-70.32495	2.906404
-70.30826	2.923839
-70.29157	3.083095
-70.27488	2.88928
-70.25819	2.613144
-70.24151	2.87933
-70.22482	2.953045
-70.20813	2.867939
-70.19144	2.971782
-70.17475	2.629241
-70.15806	3.13856
-70.14138	2.833389
-70.12469	3.040231
-70.108	2.929048
-70.09131	2.490577
-70.07462	2.88846
-70.05793	2.639521
-70.04124	2.94661
-70.02456	2.621375
-70.00787	2.982089
-69.99118	3.11472
-69.97449	2.842169
-69.9578	3.109185
-69.94111	2.977633
-69.92443	2.925679
-69.90774	3.182916
-69.89105	2.704468
-69.87436	3.034129
-69.85767	2.883905
-69.84098	3.092878
-69.8243	2.700002
-69.80761	3.08314
-69.79092	2.944446
-69.77423	2.907542
-69.75754	3.224355
-69.74085	2.902956
-69.72417	2.748031
-69.70748	2.929509
-69.69079	2.631279
-69.6741	3.224732
-69.65741	2.978946
-69.64072	2.723227
-69.62403	2.97998
-69.60735	2.523596
-69.59066	2.966557
-69.57397	2.843718
-69.55728	3.048322
-69.54059	3.123101
-69.5239	2.682097
-69.50722	3.212501
-69.49053	2.738507
-69.47384	2.706475
-69.45715	3.149533
-69.44046	2.867726
-69.42377	2.510019
-69.40709	2.495935
-69.3904	2.694237
-69.37371	2.565865
-69.35702	3.25281
-69.34033	2.7953
-69.32364	2.928444
-69.30696	2.888166
-69.29027	2.812612
-69.27358	3.14238
-69.25689	2.64081
-69.2402	3.005077
-69.22351	2.931324
-69.20682	2.901439
-69.19014	2.955374
-69.17345	2.862279
-69.15676	2.916337
-69.14007	2.789644
-69.12338	3.040623
-69.10669	3.278801
-69.09001	2.855884
-69.07332	2.917707
-69.05663	2.623605
-69.03994	2.65154
-69.02325	3.158942
-69.00656	2.789672
-68.98988	3.01783
-68.97319	2.829632
-68.9565	2.416405
-68.93981	3.016397
-68.92312	3.10497
-68.90643	2.513078
-68.88974	2.147768
-68.87306	2.93856
-68.85637	3.353893
-68.83968	3.01212
-68.82299	2.524726
-68.8063	2.735252
-68.78961	3.382854
-68.77293	3.261369
-68.75624	2.877351
-68.73955	3.221884
-68.72286	3.066852
-68.70617	2.872332
-68.68948	3.21432
-68.6728	2.834019
-68.65611	3.060325
-68.63942	2.689464
-68.62273	2.766327
-68.60604	3.152245
-68.58935	3.322594
-68.57267	2.873105
-68.55598	2.590689
-68.53929	2.918732
-68.5226	2.721664
-68.50591	2.622787
-68.48922	3.094361
-68.47253	2.738387
-68.45585	2.902886
-68.43916	2.75193
-68.42247	2.793513
-68.40578	2.941148
-68.38909	3.132399
-68.3724	3.045243
-68.35572	2.989898
-68.33903	2.929619
-68.32234	2.961042
-68.30565	3.276541
-68.28896	2.817425
-68.27227	2.687935
-68.25559	3.030093
-68.2389	2.885335
-68.22221	2.909501
-68.20552	2.79835
-68.18883	3.088719
-68.17214	3.159827
-68.15545	3.118429
-68.13877	3.143542
-68.12208	2.858447
-68.10539	2.671369
-68.0887	2.909405
-68.07201	2.993568
-68.05532	3.022284
-68.03864	2.768474
-68.02195	2.995284
-68.00526	2.847619
-67.98857	2.894181
-67.97188	2.638411
-67.95519	2.97602
-67.93851	3.193219
-67.92182	3.241133
-67.90513	2.456045
-67.88844	2.823592
-67.87175	3.134914
-67.85506	3.13534
-67.83838	2.892925
-67.82169	2.998043
-67.805	3.259614
-67.78831	3.337274
-67.77162	2.553602
-67.75493	3.233792
-67.73824	2.776081
-67.72156	3.296163
-67.70487	2.939749
-67.68818	2.731681
-67.67149	3.145682
-67.6548	2.882156
-67.63811	2.864244
-67.62143	2.877032
-67.60474	2.737549
-67.58805	2.925648
-67.57136	3.187427
-67.55467	3.227224
-67.53798	3.100472
-67.5213	2.581157
-67.50461	2.861813
-67.48792	3.265672
-67.47123	3.062676
-67.45454	2.906088
-67.43785	2.814936
-67.42117	3.309176
-67.40448	2.500155
-67.38779	2.977137
-67.3711	2.96077
-67.35441	3.010431
-67.33772	2.363282
-67.32103	3.269571
-67.30435	2.942026
-67.28766	3.077419
-67.27097	2.833226
-67.25428	2.83073
-67.23759	2.702469
-67.2209	2.526152
-67.20422	2.999043
-67.18753	3.274462
-67.17084	2.648048
-67.15415	3.016677
-67.13746	3.100607
-67.12077	2.910453
-67.10409	3.003108
-67.0874	2.946015
-67.07071	3.190885
-67.05402	3.150037
-67.03733	3.109037
-67.02064	3.215417
-67.00395	2.877088
-66.98727	3.075589
-66.97058	3.075925
-66.95389	2.788688
-66.9372	3.114448
-66.92051	3.020882
-66.90382	3.018732
-66.88714	2.815694
-66.87045	2.698927
-66.85376	3.178733
-66.83707	3.046943
-66.82038	3.353122
-66.80369	2.603648
-66.78701	3.145972
-66.77032	3.170863
-66.75363	3.45895
-66.73694	2.853291
-66.72025	3.280011
-66.70356	2.978541
-66.68688	2.967611
-66.67019	3.040844
-66.6535	2.929104
-66.63681	2.726433
-66.62012	3.003236
-66.60343	2.950716
-66.58674	3.328569
-66.57006	2.829379
-66.55337	3.002812
-66.53668	3.195679
-66.51999	2.967875
-66.5033	3.294928
-66.48661	3.118899
-66.46993	3.123425
-66.45324	2.922225
-66.43655	2.951189
-66.41986	2.947989
-66.40317	2.329356
-66.38648	2.883151
-66.3698	3.305741
-66.35311	3.088439
-66.33642	2.793261
-66.31973	2.964568
-66.30304	2.931416
-66.28635	2.876373
-66.26966	2.8184
-66.25298	3.017924
-66.23629	2.513115
-66.2196	2.962384
-66.20291	3.351046
-66.18622	3.032564
-66.16953	2.73526
-66.15285	2.665719
-66.13616	2.630053
-66.11947	3.1688
-66.10278	2.899861
-66.08609	2.75616
-66.0694	2.556673
-66.05272	3.201571
-66.03603	2.986064
-66.01934	2.589981
-66.00265	2.828593
-65.98596	3.006227
-65.96927	2.926586
-65.95259	2.666285
-65.9359	2.902736
-65.91921	2.986138
-65.90252	2.704932
-65.88583	3.048286
-65.86914	2.885176
-65.85245	3.32325
-65.83577	3.090779
-65.81908	2.643932
-65.80239	3.250831
-65.7857	3.025271
-65.76901	2.880996
-65.75232	2.863757
-65.73564	2.84288
-65.71895	3.288141
-65.70226	3.290726
-65.68557	2.80948
-65.66888	3.109474
-65.65219	2.75617
-65.63551	2.941708
-65.61882	2.935514
-65.60213	3.067202
-65.58544	2.693674
-65.56875	2.7348
-65.55206	2.721887
-65.53538	2.961855
-65.51869	3.217359
-65.502	2.730788
-65.48531	2.866665
-65.46862	3.065425
-65.45193	2.870293
-65.43524	2.480813
-65.41856	3.078266
-65.40187	3.047641
-65.38518	2.895643
-65.36849	3.001109
-65.3518	2.97801
-65.33511	2.88206
-65.31843	2.823839
-65.30174	2.781191
-65.28505	2.924513
-65.26836	2.919857
-65.25167	3.280016
-65.23498	3.166153
-65.2183	2.856088
-65.20161	3.064945
-65.18492	3.033934
-65.16823	3.158341
-65.15154	2.847367
-65.13485	2.854874
-65.11816	3.406628
-65.10148	2.806757
-65.08479	3.075528
-65.0681	3.024178
-65.05141	2.824788
-65.03472	3.0435
-65.01803	2.851357
-65.00135	2.740714
-64.98466	2.843183
-64.96797	3.253264
-64.95128	2.809079
-64.93459	2.719602
-64.9179	2.772161
-64.90122	2.966544
-64.88453	2.763309
-64.86784	2.851659
-64.85115	2.719855
-64.83446	2.83459
-64.81777	2.864524
-64.80109	2.976744
-64.7844	2.517025
-64.76771	2.911659
-64.75102	2.994844
-64.73433	2.972856
-64.71764	2.823894
-64.70095	2.965479
-64.68427	2.849529
-64.66758	2.828972
-64.65089	2.979206
-64.6342	3.221963
-64.61751	2.838546
-64.60082	2.835415
-64.58414	2.951416
-64.56745	2.843446
-64.55076	2.748072
-64.53407	2.944955
-64.51738	3.063673
-64.50069	3.049233
-64.48401	3.172339
-64.46732	2.941881
-64.45063	3.059748
-64.43394	2.979778
-64.41725	2.78205
-64.40056	3.231632
-64.38387	3.094419
-64.36719	3.049309
-64.3505	3.126603
-64.33381	3.076454
-64.31712	3.046896
-64.30043	2.541931
-64.28374	2.899796
-64.26706	3.026704
-64.25037	3.152296
-64.23368	2.413779
-64.21699	2.806649
-64.2003	2.934843
-64.18361	2.623561
-64.16693	3.058372
-64.15024	2.475406
-64.13355	2.698355
-64.11686	3.098763
-64.10017	3.100327
-64.08348	2.923312
-64.0668	3.098764
-64.05011	2.971197
-64.03342	2.831643
-64.01673	2.605162
-64.00004	2.891197
-63.98335	2.695204
-63.96666	3.257563
-63.94998	2.796087
-63.93329	2.460673
-63.9166	2.94055
-63.89991	3.092805
-63.88322	3.186853
-63.86653	2.789241
-63.84985	3.024285
-63.83316	2.769637
-63.81647	3.00812
-63.79978	2.836883
-63.78309	2.763321
-63.7664	2.897146
-63.74972	3.26369
-63.73303	3.26193
-63.71634	3.015866
-63.69965	2.978034
-63.68296	2.966949
-63.66627	2.921634
-63.64959	2.82131
-63.6329	2.635541
-63.61621	3.068242
-63.59952	3.17124
-63.58283	2.97648
-63.56614	3.16852
-63.54945	2.41304
-63.53277	2.96725
-63.51608	2.902061
-63.49939	3.338375
-63.4827	3.314728
-63.46601	3.114461
-63.44932	3.031358
-63.43264	3.14971
-63.41595	2.982477
-63.39926	2.943671
-63.38257	2.715335
-63.36588	3.19018
-63.34919	3.103705
-63.33251	3.238166
-63.31582	2.833378
-63.29913	3.104702
-63.28244	2.728629
-63.26575	2.801937
-63.24906	3.234334
-63.23237	2.914387
-63.21569	3.098029
-63.199	2.880965
-63.18231	3.083088
-63.16562	2.347273
-63.14893	2.991838
-63.13224	2.79741
-63.11556	2.954406
-63.09887	3.436557
-63.08218	2.929323
-63.06549	2.911084
-63.0488	2.90796
-63.03211	2.943891
-63.01543	2.833402
-62.99874	2.84684
-62.98205	2.965889
-62.96536	2.817424
-62.94867	3.095742
-62.93198	3.245848
-62.9153	3.415774
-62.89861	3.504827
-62.88192	2.607342
-62.86523	3.497668
-62.84854	2.859758
-62.83185	3.324924
-62.81516	3.105775
-62.79848	3.200223
-62.78179	2.955071
-62.7651	3.179458
-62.74841	2.943519
-62.73172	3.102793
-62.71503	2.825287
-62.69835	2.48838
-62.68166	2.950398
-62.66497	3.509553
-62.64828	2.738981
